Ocupacao, Tempo\n
0.800, 0.01732
0.900, 0.01732
0.800, 0.01732
0.900, 0.01732
1.000, 0.01732
0.900, 0.01732
0.800, 0.01732
0.700, 0.01732
0.800, 0.01733
0.900, 0.01733
1.000, 0.01733
0.900, 0.01751
1.000, 0.01755
0.900, 0.01756
1.000, 0.01759
0.900, 0.01762
1.000, 0.01766
0.900, 0.01766
1.000, 0.01766
0.900, 0.01766
1.000, 0.01767
0.900, 0.01767
1.000, 0.01767
0.900, 0.01767
0.800, 0.01769
0.700, 0.01769
0.600, 0.01770
0.500, 0.01770
0.400, 0.01770
0.500, 0.01770
0.600, 0.01770
0.700, 0.01770
0.600, 0.01770
0.700, 0.01770
0.800, 0.01770
0.900, 0.01770
1.000, 0.01778
0.900, 0.01780
1.000, 0.01784
0.900, 0.01784
1.000, 0.01787
0.900, 0.01791
1.000, 0.01794
0.900, 0.01794
1.000, 0.01797
0.900, 0.01803
1.000, 0.01806
0.900, 0.01808
1.000, 0.01812
0.900, 0.01814
1.000, 0.01816
0.900, 0.01820
1.000, 0.01821
0.900, 0.01825
1.000, 0.01828
0.900, 0.01830
1.000, 0.01833
0.900, 0.01838
1.000, 0.01840
0.900, 0.01844
1.000, 0.01846
0.900, 0.01851
1.000, 0.01854
0.900, 0.01859
1.000, 0.01863
0.900, 0.01863
1.000, 0.01867
0.900, 0.01869
1.000, 0.01872
0.900, 0.01878
1.000, 0.01881
0.900, 0.01894
1.000, 0.01897
0.900, 0.01900
1.000, 0.01903
0.900, 0.01907
1.000, 0.01910
0.900, 0.01911
1.000, 0.01914
0.900, 0.01916
1.000, 0.01919
0.900, 0.01931
1.000, 0.01934
0.900, 0.01939
0.800, 0.01942
0.700, 0.01942
0.600, 0.01942
0.500, 0.01942
0.600, 0.01942
0.700, 0.01943
0.600, 0.01943
0.700, 0.01943
0.800, 0.01943
0.900, 0.01943
1.000, 0.01943
0.900, 0.01943
0.800, 0.01943
0.900, 0.01943
1.000, 0.01944
0.900, 0.01944
1.000, 0.01947
0.900, 0.01949
1.000, 0.01952
0.900, 0.01953
0.800, 0.01955
0.700, 0.01955
0.600, 0.01955
0.500, 0.01956
0.600, 0.01956
0.700, 0.01956
0.800, 0.01956
0.900, 0.01956
1.000, 0.01956
0.900, 0.01957
0.800, 0.01959
0.700, 0.01959
0.600, 0.01959
0.500, 0.01959
0.600, 0.01959
0.700, 0.01959
0.800, 0.01959
0.700, 0.01959
0.800, 0.01959
0.900, 0.01960
1.000, 0.01960
0.900, 0.01960
0.800, 0.01960
0.700, 0.01960
0.800, 0.01960
0.900, 0.01960
1.000, 0.01960
0.900, 0.01960
1.000, 0.01961
0.900, 0.01962
1.000, 0.01966
0.900, 0.01966
1.000, 0.01969
0.900, 0.01971
0.800, 0.01973
0.900, 0.01973
1.000, 0.01973
0.900, 0.01973
0.800, 0.01974
0.900, 0.01974
1.000, 0.01974
0.900, 0.01976
1.000, 0.01979
0.900, 0.01980
1.000, 0.01983
0.900, 0.01985
